ID,glob_feat0,glob_feat1,glob_feat2,y,SMILES0,seg0_feat0,seg0_feat1,SMILES1,seg1_feat0,seg1_feat1,SMILES2,seg2_feat0,seg2_feat1,SMILES3,seg3_feat0,seg3_feat1,SMILES4,seg4_feat0,seg4_feat1,SMILES5,seg5_feat0,seg5_feat1
8770,0.1175533976112554,0.0,1.0,-2.9751349756440946,F[P-](F)(F)(F)(F)F,,0.13795281769019588,O=C1OCCO1,,0.34481887292392166,CCOC(OC)=O,,0.5172283093858825,,,,,,,,,
8771,0.15592064119337473,0.0,1.0,-2.7197644307258964,F[P-](F)(F)(F)(F)F,,0.13855702748081414,O=C1OCCO1,,0.3445771890076743,CCOC(OC)=O,,0.5168657835115115,,,,,,,,,
8772,0.19428788477549405,0.0,1.0,-2.5551380703282915,F[P-](F)(F)(F)(F)F,,0.137998030667725,O=C1OCCO1,,0.34480078773291,CCOC(OC)=O,,0.517201181599365,,,,,,,,,
8773,0.23265512835761337,0.0,1.0,-2.425020911764693,F[P-](F)(F)(F)(F)F,,0.137732507181508,O=C1OCCO1,,0.34490699712739703,CCOC(OC)=O,,0.517360495691095,,,,,,,,,
8774,0.2710223719397327,0.0,1.0,-2.330778829133249,F[P-](F)(F)(F)(F)F,,0.14066641839608915,O=C1OCCO1,,0.3437334326415643,CCOC(OC)=O,,0.5156001489623465,,,,,,,,,
8775,0.309389615521852,0.0,1.0,-2.218274287973773,F[P-](F)(F)(F)(F)F,,0.13837453146242298,O=C1OCCO1,,0.344650187415031,CCOC(OC)=O,,0.516975281122546,,,,,,,,,
8776,0.34775685910397136,0.0,1.0,-2.145813020048972,F[P-](F)(F)(F)(F)F,,0.137821289028293,O=C1OCCO1,,0.344871484388683,CCOC(OC)=O,,0.517307226583024,,,,,,,,,
8777,0.3861241026860907,0.0,1.0,-2.0738991954339068,F[P-](F)(F)(F)(F)F,,0.139892043399133,O=C1OCCO1,,0.344043182640347,CCOC(OC)=O,,0.51606477396052,,,,,,,,,
8778,0.42449134626821,0.0,1.0,-2.0080641510414012,F[P-](F)(F)(F)(F)F,,0.13818217079439,O=C1OCCO1,,0.344727131682244,CCOC(OC)=O,,0.517090697523366,,,,,,,,,
8779,0.46285858985032935,0.0,1.0,-1.9632367744976393,F[P-](F)(F)(F)(F)F,,0.13908314212842798,O=C1OCCO1,,0.344366743148629,CCOC(OC)=O,,0.516550114722943,,,,,,,,,
8780,0.5012258334324488,0.0,1.0,-1.9237625158623077,F[P-](F)(F)(F)(F)F,,0.13794624125710087,O=C1OCCO1,,0.3448215034971596,CCOC(OC)=O,,0.5172322552457395,,,,,,,,,
8781,0.1175533976112554,0.0,1.0,-2.9602775065256095,F[P-](F)(F)(F)(F)F,,0.16734536335490885,O=C1OCCO1,,0.33306185465803667,CCOC(OC)=O,,0.4995927819870545,,,,,,,,,
8782,0.15592064119337473,0.0,1.0,-2.7796526863694018,F[P-](F)(F)(F)(F)F,,0.16823318182275598,O=C1OCCO1,,0.332706727270898,CCOC(OC)=O,,0.49906009090634595,,,,,,,,,
